First Name,Last Name,Year,RushingYards,Att,TD,TwentyPlus,FourtyPlus,Lng,RushingFirst,RushingFirstPerc,RushingFum,Position,Draft Year,College,Height (inch),Weight (lbs),BMI,ArmLength (inch),Hand Size (inch),Wing Span (inch),40 Yard Dash (s),40 Yard (MPH),20 Yard Split (s),Bench Press,QB Ball Velocity,Vertical Leap (inch),Broad Jump (inch),20 Yd Shuttle (s),Three Cone
Terrell,Fletcher,1999.0,126.0,48.0,,,,16.0,4.0,,1.0,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,2000.0,384.0,116.0,3.0,1.0,,21.0,19.0,6.105,2.0,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,2000.0,384.0,116.0,3.0,1.0,,21.0,19.0,6.105,2.0,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,2001.0,107.0,29.0,,,,16.0,7.0,4.143,,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,2001.0,107.0,29.0,,,,16.0,7.0,4.143,,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,2002.0,128.0,26.0,1.0,,,15.0,8.0,3.25,,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Terrell,Fletcher,2002.0,128.0,26.0,1.0,,,15.0,8.0,3.25,,RB,1995.0,Wisconsin,"67,6",200.0,31.51,30.0,9.25,,,,,17 reps (225 lb),(N/A) (MPH),,,,
Tom,Flick,1986.0,5.0,6.0,1.0,,,7.0,,,,QB,,,,,,,,,,,,,,,,,
Tom,Flick,1986.0,5.0,6.0,1.0,,,7.0,,,,QB,,,,,,,,,,,,,,,,,
Kenny,Flowers,1987.0,61.0,14.0,,,,14.0,,,,RB,,,,,,,,,,,,,,,,,
Kenny,Flowers,1987.0,61.0,14.0,,,,14.0,,,,RB,,,,,,,,,,,,,,,,,
Kenny,Flowers,1989.0,24.0,13.0,1.0,,,4.0,,,,RB,,,,,,,,,,,,,,,,,
Kenny,Flowers,1989.0,24.0,13.0,1.0,,,4.0,,,,RB,,,,,,,,,,,,,,,,,
Chris,Floyd,1998.0,22.0,6.0,,,,10.0,2.0,,,FB,1998.0,Michigan,"72,1",235.0,32.55,33.0,10.13,,4.69,,2.71,17 reps (225 lb),(N/A) (MPH),28.0,112.0,4.49,7.7
Chris,Floyd,1998.0,22.0,6.0,,,,10.0,2.0,,,FB,1998.0,Michigan,"72,1",235.0,32.55,33.0,10.13,,4.69,,2.71,17 reps (225 lb),(N/A) (MPH),28.0,112.0,4.49,7.7
Chris,Floyd,1999.0,12.0,6.0,,,,6.0,,,,FB,1998.0,Michigan,"72,1",235.0,32.55,33.0,10.13,,4.69,,2.71,17 reps (225 lb),(N/A) (MPH),28.0,112.0,4.49,7.7
Chris,Floyd,1999.0,12.0,6.0,,,,6.0,,,,FB,1998.0,Michigan,"72,1",235.0,32.55,33.0,10.13,,4.69,,2.71,17 reps (225 lb),(N/A) (MPH),28.0,112.0,4.49,7.7
Michael,Floyd,2014.0,2.0,1.0,,,,2.0,,,,WR,2012.0,"Notre,Dame","74,63",220.0,28.44,32.88,9.38,,4.4,,2.59,16 reps (225 lb),(N/A) (MPH),36.5,122.0,,
Michael,Floyd,2014.0,2.0,1.0,,,,2.0,,,,WR,2012.0,"Notre,Dame","74,63",220.0,28.44,32.88,9.38,,4.4,,2.59,16 reps (225 lb),(N/A) (MPH),36.5,122.0,,
Victor,Floyd,1989.0,15.0,8.0,,,,5.0,,,,RB,1989.0,"Florida,State","71,6",208.0,29.21,,,,4.56,,2.7,6 reps (225 lb),(N/A) (MPH),34.5,117.0,4.15,
Victor,Floyd,1989.0,15.0,8.0,,,,5.0,,,,RB,1989.0,"Florida,State","71,6",208.0,29.21,,,,4.56,,2.7,6 reps (225 lb),(N/A) (MPH),34.5,117.0,4.15,
William,Floyd,1994.0,305.0,87.0,6.0,2.0,,26.0,22.0,3.955,,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,1994.0,305.0,87.0,6.0,2.0,,26.0,22.0,3.955,,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,1995.0,237.0,64.0,2.0,1.0,,23.0,18.0,3.556,1.0,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,1995.0,237.0,64.0,2.0,1.0,,23.0,18.0,3.556,1.0,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,1996.0,186.0,47.0,2.0,,,12.0,17.0,2.765,2.0,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,1996.0,186.0,47.0,2.0,,,12.0,17.0,2.765,2.0,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,1997.0,231.0,78.0,3.0,1.0,,22.0,18.0,4.333,2.0,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,1997.0,231.0,78.0,3.0,1.0,,22.0,18.0,4.333,2.0,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,1998.0,71.0,28.0,3.0,,,7.0,7.0,,1.0,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,1998.0,71.0,28.0,3.0,,,7.0,7.0,,1.0,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,1999.0,78.0,35.0,3.0,,,16.0,7.0,,1.0,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,1999.0,78.0,35.0,3.0,,,16.0,7.0,,1.0,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,2000.0,33.0,16.0,1.0,,,8.0,2.0,,,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
William,Floyd,2000.0,33.0,16.0,1.0,,,8.0,2.0,,,FB,1994.0,"Florida,State",73,242.0,32.7,31.75,9.88,,4.73,,2.78,22 reps (225 lb),(N/A) (MPH),30.5,119.0,,
David,Fluellen,2017.0,21.0,4.0,,,,10.0,1.0,,,RB,2014.0,Toledo,"71,13",224.0,31.88,33.38,9.13,79.625,4.72,17.56,2.78,(N/A) reps (225 lb),(N/A) (MPH),36.5,,,
David,Fluellen,2017.0,21.0,4.0,,,,10.0,1.0,,,RB,2014.0,Toledo,"71,13",224.0,31.88,33.38,9.13,79.625,4.72,17.56,2.78,(N/A) reps (225 lb),(N/A) (MPH),36.5,,,
David,Fluellen,2018.0,16.0,4.0,,,,13.0,1.0,,,RB,2014.0,Toledo,"71,13",224.0,31.88,33.38,9.13,79.625,4.72,17.56,2.78,(N/A) reps (225 lb),(N/A) (MPH),36.5,,,
David,Fluellen,2018.0,16.0,4.0,,,,13.0,1.0,,,RB,2014.0,Toledo,"71,13",224.0,31.88,33.38,9.13,79.625,4.72,17.56,2.78,(N/A) reps (225 lb),(N/A) (MPH),36.5,,,
Doug,Flutie,1986.0,36.0,9.0,1.0,,,19.0,,,,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,1986.0,36.0,9.0,1.0,,,19.0,,,,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,1987.0,43.0,6.0,,,,13.0,,,,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,1987.0,43.0,6.0,,,,13.0,,,,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,1988.0,179.0,38.0,1.0,,,16.0,,,,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,1988.0,179.0,38.0,1.0,,,16.0,,,,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,1989.0,87.0,16.0,,,,22.0,,,,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,1989.0,87.0,16.0,,,,22.0,,,,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,1998.0,248.0,48.0,1.0,2.0,,23.0,16.0,,3.0,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,1998.0,248.0,48.0,1.0,2.0,,23.0,16.0,,3.0,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,1999.0,476.0,88.0,1.0,4.0,,24.0,31.0,2.839,2.0,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,1999.0,476.0,88.0,1.0,4.0,,24.0,31.0,2.839,2.0,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,2000.0,161.0,36.0,1.0,1.0,,32.0,10.0,3.6,3.0,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,2000.0,161.0,36.0,1.0,1.0,,32.0,10.0,3.6,3.0,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,2001.0,192.0,53.0,1.0,,,16.0,12.0,4.417,5.0,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,2001.0,192.0,53.0,1.0,,,16.0,12.0,4.417,5.0,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,2002.0,6.0,1.0,,,,6.0,,,,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,2002.0,6.0,1.0,,,,6.0,,,,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,2003.0,168.0,33.0,2.0,,,17.0,12.0,2.75,6.0,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,2003.0,168.0,33.0,2.0,,,17.0,12.0,2.75,6.0,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,2004.0,39.0,5.0,2.0,1.0,,20.0,4.0,1.25,,QB,,,,,,,,,,,,,,,,,
Doug,Flutie,2004.0,39.0,5.0,2.0,1.0,,20.0,4.0,1.25,,QB,,,,,,,,,,,,,,,,,
Matt,Flynn,2008.0,4.0,4.0,,,,6.0,1.0,,1.0,QB,2008.0,"Louisiana,State","74,25",231.0,30.17,31.5,9.0,,4.81,,2.74,(N/A) reps (225 lb),50 (MPH),28.0,,4.34,7.21
Matt,Flynn,2008.0,4.0,4.0,,,,6.0,1.0,,1.0,QB,2008.0,"Louisiana,State","74,25",231.0,30.17,31.5,9.0,,4.81,,2.74,(N/A) reps (225 lb),50 (MPH),28.0,,4.34,7.21
Matt,Flynn,2010.0,26.0,9.0,,,,12.0,2.0,4.5,,QB,2008.0,"Louisiana,State","74,25",231.0,30.17,31.5,9.0,,4.81,,2.74,(N/A) reps (225 lb),50 (MPH),28.0,,4.34,7.21
Matt,Flynn,2010.0,26.0,9.0,,,,12.0,2.0,4.5,,QB,2008.0,"Louisiana,State","74,25",231.0,30.17,31.5,9.0,,4.81,,2.74,(N/A) reps (225 lb),50 (MPH),28.0,,4.34,7.21
Matt,Flynn,2013.0,65.0,20.0,,,,19.0,3.0,6.667000000000001,4.0,QB,2008.0,"Louisiana,State","74,25",231.0,30.17,31.5,9.0,,4.81,,2.74,(N/A) reps (225 lb),50 (MPH),28.0,,4.34,7.21
Matt,Flynn,2013.0,65.0,20.0,,,,19.0,3.0,6.667000000000001,4.0,QB,2008.0,"Louisiana,State","74,25",231.0,30.17,31.5,9.0,,4.81,,2.74,(N/A) reps (225 lb),50 (MPH),28.0,,4.34,7.21
Nick,Foles,2012.0,42.0,11.0,1.0,,,14.0,5.0,2.2,3.0,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2012.0,42.0,11.0,1.0,,,14.0,5.0,2.2,3.0,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2013.0,221.0,57.0,3.0,2.0,,21.0,15.0,3.8,2.0,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2013.0,221.0,57.0,3.0,2.0,,21.0,15.0,3.8,2.0,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2014.0,68.0,16.0,,,,14.0,6.0,2.667,1.0,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2014.0,68.0,16.0,,,,14.0,6.0,2.667,1.0,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2015.0,20.0,17.0,1.0,,,10.0,4.0,4.25,2.0,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2015.0,20.0,17.0,1.0,,,10.0,4.0,4.25,2.0,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2017.0,3.0,11.0,,,,9.0,1.0,,3.0,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2017.0,3.0,11.0,,,,9.0,1.0,,3.0,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2018.0,17.0,9.0,,,,4.0,6.0,1.5,,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2018.0,17.0,9.0,,,,4.0,6.0,1.5,,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2019.0,23.0,4.0,,,,13.0,2.0,,,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2019.0,23.0,4.0,,,,13.0,2.0,,,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2020.0,1.0,16.0,1.0,,,7.0,2.0,,,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Nick,Foles,2020.0,1.0,16.0,1.0,,,7.0,2.0,,,QB,2012.0,Arizona,77,243.0,29.51,34.25,10.63,,5.03,16.39,2.91,(N/A) reps (225 lb),57 (MPH),30.5,,,
Glenn,Foley,1995.0,9.0,1.0,,,,9.0,1.0,,,QB,1994.0,"Boston,College","72,8",212.0,28.8,30.75,9.38,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Glenn,Foley,1995.0,9.0,1.0,,,,9.0,1.0,,,QB,1994.0,"Boston,College","72,8",212.0,28.8,30.75,9.38,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Glenn,Foley,1996.0,40.0,7.0,,,,12.0,2.0,3.5,1.0,QB,1994.0,"Boston,College","72,8",212.0,28.8,30.75,9.38,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Glenn,Foley,1996.0,40.0,7.0,,,,12.0,2.0,3.5,1.0,QB,1994.0,"Boston,College","72,8",212.0,28.8,30.75,9.38,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Steve,Foley,1978.0,14.0,1.0,,,,14.0,,,,DB,,,,,,,,,,,,,,,,,
Steve,Foley,1978.0,14.0,1.0,,,,14.0,,,,DB,,,,,,,,,,,,,,,,,
Herman,Fontenot,1986.0,105.0,25.0,1.0,,,16.0,,,,RB,,,,,,,,,,,,,,,,,
Herman,Fontenot,1986.0,105.0,25.0,1.0,,,16.0,,,,RB,,,,,,,,,,,,,,,,,
Herman,Fontenot,1987.0,33.0,15.0,,,,14.0,,,,RB,,,,,,,,,,,,,,,,,
Herman,Fontenot,1987.0,33.0,15.0,,,,14.0,,,,RB,,,,,,,,,,,,,,,,,
Herman,Fontenot,1988.0,87.0,28.0,,,,17.0,,,,RB,,,,,,,,,,,,,,,,,
Herman,Fontenot,1988.0,87.0,28.0,,,,17.0,,,,RB,,,,,,,,,,,,,,,,,
Herman,Fontenot,1989.0,69.0,17.0,1.0,,,19.0,,,,RB,,,,,,,,,,,,,,,,,
Herman,Fontenot,1989.0,69.0,17.0,1.0,,,19.0,,,,RB,,,,,,,,,,,,,,,,,
Herman,Fontenot,1990.0,76.0,17.0,,,,18.0,,,,RB,,,,,,,,,,,,,,,,,
Herman,Fontenot,1990.0,76.0,17.0,,,,18.0,,,,RB,,,,,,,,,,,,,,,,,
Isaiah,Ford,2019.0,11.0,1.0,,,,11.0,1.0,,,WR,2017.0,"Virginia,Tech","73,25",194.0,26.03,32.63,9.25,76.625,4.61,17.86,2.69,14 reps (225 lb),(N/A) (MPH),35.5,127.0,4.34,6.94
Isaiah,Ford,2019.0,11.0,1.0,,,,11.0,1.0,,,WR,2017.0,"Virginia,Tech","73,25",194.0,26.03,32.63,9.25,76.625,4.61,17.86,2.69,14 reps (225 lb),(N/A) (MPH),35.5,127.0,4.34,6.94
Jacoby,Ford,2010.0,155.0,10.0,2.0,2.0,1.0,71.0,7.0,1.429,,WR,2010.0,Clemson,"68,88",186.0,28.23,,9.25,,4.22,,2.44,15 reps (225 lb),(N/A) (MPH),33.5,115.0,4.44,7.0
Jacoby,Ford,2010.0,155.0,10.0,2.0,2.0,1.0,71.0,7.0,1.429,,WR,2010.0,Clemson,"68,88",186.0,28.23,,9.25,,4.22,,2.44,15 reps (225 lb),(N/A) (MPH),33.5,115.0,4.44,7.0
Jacoby,Ford,2011.0,31.0,4.0,,1.0,,30.0,1.0,,,WR,2010.0,Clemson,"68,88",186.0,28.23,,9.25,,4.22,,2.44,15 reps (225 lb),(N/A) (MPH),33.5,115.0,4.44,7.0
Jacoby,Ford,2011.0,31.0,4.0,,1.0,,30.0,1.0,,,WR,2010.0,Clemson,"68,88",186.0,28.23,,9.25,,4.22,,2.44,15 reps (225 lb),(N/A) (MPH),33.5,115.0,4.44,7.0
Jacoby,Ford,2013.0,15.0,5.0,,,,4.0,,,,WR,2010.0,Clemson,"68,88",186.0,28.23,,9.25,,4.22,,2.44,15 reps (225 lb),(N/A) (MPH),33.5,115.0,4.44,7.0
Jacoby,Ford,2013.0,15.0,5.0,,,,4.0,,,,WR,2010.0,Clemson,"68,88",186.0,28.23,,9.25,,4.22,,2.44,15 reps (225 lb),(N/A) (MPH),33.5,115.0,4.44,7.0
James,Ford,1971.0,379.0,93.0,2.0,,,,,,,RB,,,,,,,,,,,,,,,,,
James,Ford,1971.0,379.0,93.0,2.0,,,,,,,RB,,,,,,,,,,,,,,,,,
James,Ford,1972.0,28.0,11.0,,,,,,,,RB,,,,,,,,,,,,,,,,,
James,Ford,1972.0,28.0,11.0,,,,,,,,RB,,,,,,,,,,,,,,,,,
Keith,Ford,2018.0,79.0,21.0,,,,11.0,4.0,5.25,,RB,2018.0,"Texas,A,M","70,13",219.0,32.06,,,75.25,,18.02,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Keith,Ford,2018.0,79.0,21.0,,,,11.0,4.0,5.25,,RB,2018.0,"Texas,A,M","70,13",219.0,32.06,,,75.25,,18.02,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Chuck,Foreman,1973.0,801.0,182.0,4.0,,,,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1973.0,801.0,182.0,4.0,,,,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1974.0,777.0,199.0,9.0,,,,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1974.0,777.0,199.0,9.0,,,,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1975.0,1070.0,280.0,13.0,,,31.0,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1975.0,1070.0,280.0,13.0,,,31.0,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1976.0,1155.0,278.0,13.0,,,46.0,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1976.0,1155.0,278.0,13.0,,,46.0,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1977.0,1112.0,270.0,6.0,,,51.0,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1977.0,1112.0,270.0,6.0,,,51.0,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1978.0,749.0,237.0,5.0,,,21.0,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1978.0,749.0,237.0,5.0,,,21.0,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1979.0,223.0,87.0,2.0,,,16.0,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1979.0,223.0,87.0,2.0,,,16.0,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1980.0,63.0,23.0,1.0,,,7.0,,,,RB,,,,,,,,,,,,,,,,,
Chuck,Foreman,1980.0,63.0,23.0,1.0,,,7.0,,,,RB,,,,,,,,,,,,,,,,,
Onta,Foreman,2017.0,327.0,78.0,2.0,3.0,,39.0,13.0,,2.0,,,,,,,,,,,,,,,,,,
Onta,Foreman,2020.0,95.0,22.0,,,,15.0,6.0,3.667,,,,,,,,,,,,,,,,,,,
Justin,Forsett,2009.0,619.0,114.0,4.0,6.0,,35.0,29.0,3.931,2.0,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2009.0,619.0,114.0,4.0,6.0,,35.0,29.0,3.931,2.0,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2010.0,523.0,118.0,2.0,5.0,,32.0,25.0,4.72,,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2010.0,523.0,118.0,2.0,5.0,,32.0,25.0,4.72,,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2011.0,145.0,46.0,1.0,1.0,,22.0,6.0,7.667000000000001,,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2011.0,145.0,46.0,1.0,1.0,,22.0,6.0,7.667000000000001,,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2012.0,374.0,63.0,1.0,3.0,1.0,81.0,14.0,4.5,,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2012.0,374.0,63.0,1.0,3.0,1.0,81.0,14.0,4.5,,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2013.0,31.0,6.0,,,,10.0,1.0,,,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2013.0,31.0,6.0,,,,10.0,1.0,,,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2014.0,1266.0,235.0,8.0,17.0,3.0,52.0,56.0,4.196000000000001,1.0,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2014.0,1266.0,235.0,8.0,17.0,3.0,52.0,56.0,4.196000000000001,1.0,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2015.0,641.0,151.0,2.0,5.0,,33.0,41.0,3.6830000000000003,,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2015.0,641.0,151.0,2.0,5.0,,33.0,41.0,3.6830000000000003,,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2016.0,291.0,87.0,1.0,1.0,1.0,84.0,10.0,8.7,2.0,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Justin,Forsett,2016.0,291.0,87.0,1.0,1.0,1.0,84.0,10.0,8.7,2.0,RB,2008.0,California,68,194.0,30.21,,,,,17.71,,26 reps (225 lb),(N/A) (MPH),26.5,112.0,,
Brock,Forsey,2003.0,191.0,50.0,2.0,,,17.0,12.0,4.167,,RB,,,,,,,,,,,,,,,,,
Brock,Forsey,2003.0,191.0,50.0,2.0,,,17.0,12.0,4.167,,RB,,,,,,,,,,,,,,,,,
Brock,Forsey,2004.0,53.0,19.0,,,,15.0,2.0,9.5,1.0,RB,,,,,,,,,,,,,,,,,
Brock,Forsey,2004.0,53.0,19.0,,,,15.0,2.0,9.5,1.0,RB,,,,,,,,,,,,,,,,,
Ike,Forte,1976.0,100.0,25.0,1.0,,,26.0,,,,RB,,,,,,,,,,,,,,,,,
Ike,Forte,1976.0,100.0,25.0,1.0,,,26.0,,,,RB,,,,,,,,,,,,,,,,,
Ike,Forte,1977.0,157.0,62.0,2.0,,,16.0,,,,RB,,,,,,,,,,,,,,,,,
Ike,Forte,1977.0,157.0,62.0,2.0,,,16.0,,,,RB,,,,,,,,,,,,,,,,,
Ike,Forte,1978.0,4.0,4.0,,,,2.0,,,,RB,,,,,,,,,,,,,,,,,
Ike,Forte,1978.0,4.0,4.0,,,,2.0,,,,RB,,,,,,,,,,,,,,,,,
Ike,Forte,1979.0,125.0,25.0,1.0,,,20.0,,,,RB,,,,,,,,,,,,,,,,,
Ike,Forte,1979.0,125.0,25.0,1.0,,,20.0,,,,RB,,,,,,,,,,,,,,,,,
Ike,Forte,1980.0,51.0,30.0,1.0,,,6.0,,,,RB,,,,,,,,,,,,,,,,,
Ike,Forte,1980.0,51.0,30.0,1.0,,,6.0,,,,RB,,,,,,,,,,,,,,,,,
Ike,Forte,1981.0,74.0,19.0,,,,15.0,,,,RB,,,,,,,,,,,,,,,,,
