First Name,Last Name,Year,Rec,Yards,TD,20+,40+,Lng,Rec 1st,1st %,Rec FUM,Targets,Position,Draft Year,College,Height (inch),Weight (lbs),BMI,ArmLength (inch),Hand Size (inch),Wing Span (inch),40 Yard Dash (s),40 Yard (MPH),20 Yard Split (s),Bench Press,QB Ball Velocity,Vertical Leap (inch),Broad Jump (inch),20 Yd Shuttle (s),Three Cone
Micheal,Spurlock,2011.0,2.0,,,,,7.0,,,,6.0,WR,,,,,,,,,,,,,,,,,
Micheal,Spurlock,2012.0,23.0,200.0,1.0,1.0,,35.0,12.0,0.522,,29.0,WR,,,,,,,,,,,,,,,,,
Micheal,Spurlock,2014.0,1.0,,,,,8.0,,,,3.0,WR,,,,,,,,,,,,,,,,,
Equanimeous,St,2018.0,21.0,328.0,,5.0,1.0,54.0,13.0,0.619,,36.0,WR,,,,,,,9.75,,,,,,,,,,
Equanimeous,St,2020.0,7.0,117.0,1.0,3.0,,24.0,6.0,0.857,,12.0,WR,,,,,,,9.75,,,,,,,,,,
John,St,2003.0,1.0,,,,,18.0,1.0,,,,T,,,,,,,,,,,,,,,,,
John,St,2007.0,1.0,,1.0,,,2.0,1.0,,,1.0,T,,,,,,,,,,,,,,,,,
Brian,Stablein,1995.0,8.0,,,,,16.0,3.0,0.375,,,WR,1993.0,"Ohio,State","73,1",190.0,25.6,31.13,8.38,,4.61,,2.67,(N/A) reps (225 lb),(N/A) (MPH),38.5,,3.8,
Brian,Stablein,1996.0,18.0,192.0,1.0,1.0,,30.0,12.0,0.667,,,WR,1993.0,"Ohio,State","73,1",190.0,25.6,31.13,8.38,,4.61,,2.67,(N/A) reps (225 lb),(N/A) (MPH),38.5,,3.8,
Brian,Stablein,1997.0,25.0,253.0,1.0,2.0,,30.0,13.0,0.52,,,WR,1993.0,"Ohio,State","73,1",190.0,25.6,31.13,8.38,,4.61,,2.67,(N/A) reps (225 lb),(N/A) (MPH),38.5,,3.8,
Brian,Stablein,1998.0,7.0,,,,,15.0,6.0,0.857,,,WR,1993.0,"Ohio,State","73,1",190.0,25.6,31.13,8.38,,4.61,,2.67,(N/A) reps (225 lb),(N/A) (MPH),38.5,,3.8,
Brian,Stablein,1999.0,11.0,119.0,1.0,1.0,1.0,42.0,7.0,0.636,1.0,,WR,1993.0,"Ohio,State","73,1",190.0,25.6,31.13,8.38,,4.61,,2.67,(N/A) reps (225 lb),(N/A) (MPH),38.5,,3.8,
Brian,Stablein,2000.0,8.0,,,,,11.0,3.0,0.375,1.0,,WR,1993.0,"Ohio,State","73,1",190.0,25.6,31.13,8.38,,4.61,,2.67,(N/A) reps (225 lb),(N/A) (MPH),38.5,,3.8,
Dave,Stachelski,2001.0,1.0,,,,,5.0,,,,,TE,2000.0,"Boise,State","75,1",250.0,31.91,31.75,9.5,,4.85,,2.77,24 reps (225 lb),(N/A) (MPH),38.0,115.0,4.14,6.84
Charles,Stackhouse,2002.0,13.0,,3.0,,,18.0,5.0,0.385,1.0,,RB,,,,,,,,,,,,,,,,,
Charles,Stackhouse,2003.0,6.0,,,,,10.0,1.0,0.16699999999999998,,,RB,,,,,,,,,,,,,,,,,
Zac,Stacy,2013.0,26.0,141.0,1.0,1.0,,25.0,7.0,0.26899999999999996,,35.0,RB,2013.0,Vanderbilt,"68,38",216.0,33.26,30.25,8.58,71.5,4.55,,2.68,27 reps (225 lb),(N/A) (MPH),33.0,122.0,4.17,6.7
Zac,Stacy,2014.0,18.0,152.0,,,,17.0,9.0,0.5,,23.0,RB,2013.0,Vanderbilt,"68,38",216.0,33.26,30.25,8.58,71.5,4.55,,2.68,27 reps (225 lb),(N/A) (MPH),33.0,122.0,4.17,6.7
Zac,Stacy,2015.0,9.0,,,,,16.0,4.0,0.444,,12.0,RB,2013.0,Vanderbilt,"68,38",216.0,33.26,30.25,8.58,71.5,4.55,,2.68,27 reps (225 lb),(N/A) (MPH),33.0,122.0,4.17,6.7
Matthew,Stafford,2012.0,1.0,,,,,3.0,,,,1.0,QB,2009.0,Georgia,"74,25",225.0,29.38,,10.0,,4.81,,2.75,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.47,7.06
Matthew,Stafford,2015.0,1.0,,,,,,,,,1.0,QB,2009.0,Georgia,"74,25",225.0,29.38,,10.0,,4.81,,2.75,(N/A) reps (225 lb),(N/A) (MPH),30.5,,4.47,7.06
Jon,Staggers,1970.0,6.0,118.0,1.0,,,,,,,,WR,,,,,,,,,,,,,,,,,
Jon,Staggers,1971.0,8.0,103.0,,,,,,,,,WR,,,,,,,,,,,,,,,,,
Jon,Staggers,1972.0,8.0,123.0,1.0,,,,,,,,WR,,,,,,,,,,,,,,,,,
Jon,Staggers,1973.0,25.0,412.0,3.0,,,,,,,,WR,,,,,,,,,,,,,,,,,
Jon,Staggers,1974.0,32.0,450.0,,,,,,,,,WR,,,,,,,,,,,,,,,,,
Jon,Staggers,1975.0,14.0,174.0,2.0,,,23.0,,,,,WR,,,,,,,,,,,,,,,,,
Duce,Staley,1997.0,2.0,,,1.0,,22.0,1.0,0.5,,,RB,1997.0,"South,Carolina","71,1",220.0,31.33,31.0,8.88,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Duce,Staley,1998.0,57.0,432.0,1.0,5.0,,33.0,18.0,0.316,1.0,,RB,1997.0,"South,Carolina","71,1",220.0,31.33,31.0,8.88,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Duce,Staley,1999.0,41.0,294.0,2.0,,,19.0,19.0,0.46299999999999997,,,RB,1997.0,"South,Carolina","71,1",220.0,31.33,31.0,8.88,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Duce,Staley,2000.0,25.0,201.0,,3.0,,26.0,12.0,0.48,2.0,,RB,1997.0,"South,Carolina","71,1",220.0,31.33,31.0,8.88,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Duce,Staley,2001.0,63.0,626.0,2.0,7.0,2.0,46.0,19.0,0.302,1.0,,RB,1997.0,"South,Carolina","71,1",220.0,31.33,31.0,8.88,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Duce,Staley,2002.0,51.0,541.0,3.0,6.0,1.0,45.0,20.0,0.392,,,RB,1997.0,"South,Carolina","71,1",220.0,31.33,31.0,8.88,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Duce,Staley,2003.0,36.0,382.0,2.0,4.0,1.0,52.0,19.0,0.528,1.0,,RB,1997.0,"South,Carolina","71,1",220.0,31.33,31.0,8.88,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Duce,Staley,2004.0,6.0,,,1.0,,21.0,3.0,0.5,,,RB,1997.0,"South,Carolina","71,1",220.0,31.33,31.0,8.88,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Duce,Staley,2005.0,6.0,,,,,9.0,,,,,RB,1997.0,"South,Carolina","71,1",220.0,31.33,31.0,8.88,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Joe,Staley,2011.0,1.0,,,,,17.0,1.0,,,1.0,OT,,,,,,,,,,,,,,,,,
Joe,Staley,2013.0,1.0,,,,,14.0,1.0,,,1.0,OT,,,,,,,,,,,,,,,,,
Joe,Staley,2018.0,1.0,,,,,,,,,1.0,OT,,,,,,,,,,,,,,,,,
John,Stallworth,1974.0,16.0,269.0,1.0,,,,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1975.0,20.0,423.0,4.0,,,59.0,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1976.0,9.0,111.0,2.0,,,25.0,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1977.0,44.0,784.0,7.0,,,49.0,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1978.0,41.0,798.0,9.0,,,70.0,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1979.0,70.0,1183.0,8.0,,,65.0,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1980.0,9.0,197.0,1.0,,,50.0,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1981.0,63.0,1098.0,5.0,,,55.0,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1982.0,27.0,441.0,7.0,,,74.0,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1983.0,8.0,100.0,,,,20.0,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1984.0,80.0,1395.0,11.0,,,51.0,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1985.0,75.0,937.0,5.0,,,41.0,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1986.0,34.0,466.0,1.0,,,40.0,,,,,WR,,,,,,,,,,,,,,,,,
John,Stallworth,1987.0,41.0,521.0,2.0,,,45.0,,,,,WR,,,,,,,,,,,,,,,,,
Sylvester,Stamps,1984.0,4.0,,,,,31.0,,,,,RB,,,,,,,,,,,,,,,,,
Sylvester,Stamps,1986.0,20.0,221.0,1.0,,,39.0,,,,,RB,,,,,,,,,,,,,,,,,
Sylvester,Stamps,1987.0,4.0,,,,,19.0,,,,,RB,,,,,,,,,,,,,,,,,
Sylvester,Stamps,1988.0,5.0,,,,,7.0,,,,,RB,,,,,,,,,,,,,,,,,
Sylvester,Stamps,1989.0,15.0,,,,,21.0,,,,,RB,,,,,,,,,,,,,,,,,
Haskel,Stanback,1974.0,8.0,,,,,,,,,,RB,,,,,,,,,,,,,,,,,
Haskel,Stanback,1975.0,14.0,115.0,,,,14.0,,,,,RB,,,,,,,,,,,,,,,,,
Haskel,Stanback,1976.0,21.0,174.0,1.0,,,28.0,,,,,RB,,,,,,,,,,,,,,,,,
Haskel,Stanback,1977.0,30.0,261.0,,,,36.0,,,,,RB,,,,,,,,,,,,,,,,,
Haskel,Stanback,1978.0,12.0,108.0,,,,20.0,,,,,RB,,,,,,,,,,,,,,,,,
Haskel,Stanback,1979.0,13.0,,,,,22.0,,,,,RB,,,,,,,,,,,,,,,,,
Isaiah,Stanback,2008.0,2.0,,,,,15.0,,,,3.0,TE,,,,,,,,,,,,,,,,,
Isaiah,Stanback,2009.0,3.0,,,,,9.0,1.0,0.33299999999999996,,7.0,TE,,,,,,,,,,,,,,,,,
Isaiah,Stanback,2012.0,1.0,,,,,6.0,,,,1.0,TE,,,,,,,,,,,,,,,,,
John,Standeford,2008.0,15.0,244.0,,4.0,,36.0,8.0,0.5329999999999999,1.0,34.0,WR,2004.0,Purdue,"75,1",197.0,25.15,31.5,9.0,,4.63,,2.68,(N/A) reps (225 lb),(N/A) (MPH),32.5,,4.08,6.9
John,Standeford,2009.0,1.0,,,,,5.0,1.0,,,3.0,WR,2004.0,Purdue,"75,1",197.0,25.15,31.5,9.0,,4.63,,2.68,(N/A) reps (225 lb),(N/A) (MPH),32.5,,4.08,6.9
Derek,Stanley,2008.0,6.0,119.0,1.0,1.0,1.0,80.0,2.0,0.33299999999999996,1.0,12.0,WR,2007.0,"Wisconsin,Whitewater","69,75",175.0,25.9,,,,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Walter,Stanley,1986.0,35.0,723.0,2.0,,,62.0,,,,,WR,,,,,,,,,,,,,,,,,
Walter,Stanley,1987.0,38.0,672.0,3.0,,,70.0,,,,,WR,,,,,,,,,,,,,,,,,
Walter,Stanley,1988.0,28.0,436.0,,,,56.0,,,,,WR,,,,,,,,,,,,,,,,,
Walter,Stanley,1989.0,24.0,304.0,,,,37.0,,,,,WR,,,,,,,,,,,,,,,,,
Walter,Stanley,1990.0,2.0,,,,,12.0,,,,,WR,,,,,,,,,,,,,,,,,
Walter,Stanley,1992.0,3.0,,,1.0,,36.0,3.0,,,,WR,,,,,,,,,,,,,,,,,
Jason,Starkey,2002.0,1.0,,,,,7.0,,,,,C,,,,,,,,,,,,,,,,,
James,Starks,2010.0,2.0,,,,,12.0,1.0,0.5,,4.0,RB,2010.0,Buffalo,"74,13",218.0,28.56,,9.5,,4.5,,2.54,15 reps (225 lb),(N/A) (MPH),36.0,119.0,4.23,6.89
James,Starks,2011.0,29.0,216.0,,,,17.0,9.0,0.31,,37.0,RB,2010.0,Buffalo,"74,13",218.0,28.56,,9.5,,4.5,,2.54,15 reps (225 lb),(N/A) (MPH),36.0,119.0,4.23,6.89
James,Starks,2012.0,4.0,,,,,9.0,,,,6.0,RB,2010.0,Buffalo,"74,13",218.0,28.56,,9.5,,4.5,,2.54,15 reps (225 lb),(N/A) (MPH),36.0,119.0,4.23,6.89
James,Starks,2013.0,10.0,,1.0,1.0,,23.0,3.0,0.3,,13.0,RB,2010.0,Buffalo,"74,13",218.0,28.56,,9.5,,4.5,,2.54,15 reps (225 lb),(N/A) (MPH),36.0,119.0,4.23,6.89
James,Starks,2014.0,18.0,140.0,,1.0,,28.0,6.0,0.33299999999999996,,29.0,RB,2010.0,Buffalo,"74,13",218.0,28.56,,9.5,,4.5,,2.54,15 reps (225 lb),(N/A) (MPH),36.0,119.0,4.23,6.89
James,Starks,2015.0,43.0,392.0,3.0,4.0,,30.0,15.0,0.349,1.0,53.0,RB,2010.0,Buffalo,"74,13",218.0,28.56,,9.5,,4.5,,2.54,15 reps (225 lb),(N/A) (MPH),36.0,119.0,4.23,6.89
James,Starks,2016.0,19.0,134.0,2.0,1.0,,31.0,4.0,0.21100000000000002,1.0,25.0,RB,2010.0,Buffalo,"74,13",218.0,28.56,,9.5,,4.5,,2.54,15 reps (225 lb),(N/A) (MPH),36.0,119.0,4.23,6.89
Paul,Staroba,1972.0,1.0,,1.0,,,,,,,,WR,,,,,,,,,,,,,,,,,
Paul,Staroba,1973.0,1.0,,,,,,,,,,WR,,,,,,,,,,,,,,,,,
Stephen,Starring,1983.0,17.0,389.0,2.0,,,76.0,,,,,WR,,,,,,,,,,,,,,,,,
Stephen,Starring,1984.0,46.0,657.0,4.0,,,65.0,,,,,WR,,,,,,,,,,,,,,,,,
Stephen,Starring,1985.0,16.0,235.0,,,,40.0,,,,,WR,,,,,,,,,,,,,,,,,
Stephen,Starring,1986.0,16.0,295.0,2.0,,,47.0,,,,,WR,,,,,,,,,,,,,,,,,
Stephen,Starring,1987.0,17.0,289.0,3.0,,,34.0,,,,,WR,,,,,,,,,,,,,,,,,
Stephen,Starring,1988.0,8.0,164.0,,,,93.0,,,,,WR,,,,,,,,,,,,,,,,,
Roger,Staubach,1974.0,1.0,,,,,,,,,,QB,,,,,,,,,,,,,,,,,
Scott,Stauch,1981.0,1.0,,,,,7.0,,,,,RB,,,,,,,,,,,,,,,,,
Aaron,Stecker,2000.0,1.0,,,,,15.0,,,,,RB,1999.0,"Western,Illinois","69,5",210.0,31.3,29.25,9.5,,4.82,,2.82,23 reps (225 lb),(N/A) (MPH),32.5,112.0,4.17,7.0
Aaron,Stecker,2001.0,10.0,101.0,1.0,2.0,,35.0,6.0,0.6,,,RB,1999.0,"Western,Illinois","69,5",210.0,31.3,29.25,9.5,,4.82,,2.82,23 reps (225 lb),(N/A) (MPH),32.5,112.0,4.17,7.0
Aaron,Stecker,2002.0,13.0,,,,,12.0,2.0,0.154,,,RB,1999.0,"Western,Illinois","69,5",210.0,31.3,29.25,9.5,,4.82,,2.82,23 reps (225 lb),(N/A) (MPH),32.5,112.0,4.17,7.0
Aaron,Stecker,2003.0,9.0,,1.0,,,14.0,2.0,0.222,,,RB,1999.0,"Western,Illinois","69,5",210.0,31.3,29.25,9.5,,4.82,,2.82,23 reps (225 lb),(N/A) (MPH),32.5,112.0,4.17,7.0
Aaron,Stecker,2004.0,29.0,174.0,,1.0,,26.0,8.0,0.276,,,RB,1999.0,"Western,Illinois","69,5",210.0,31.3,29.25,9.5,,4.82,,2.82,23 reps (225 lb),(N/A) (MPH),32.5,112.0,4.17,7.0
Aaron,Stecker,2005.0,35.0,281.0,,3.0,1.0,41.0,12.0,0.34299999999999997,1.0,,RB,1999.0,"Western,Illinois","69,5",210.0,31.3,29.25,9.5,,4.82,,2.82,23 reps (225 lb),(N/A) (MPH),32.5,112.0,4.17,7.0
Aaron,Stecker,2006.0,19.0,190.0,,3.0,1.0,48.0,9.0,0.474,,27.0,RB,1999.0,"Western,Illinois","69,5",210.0,31.3,29.25,9.5,,4.82,,2.82,23 reps (225 lb),(N/A) (MPH),32.5,112.0,4.17,7.0
Aaron,Stecker,2007.0,36.0,211.0,,1.0,,26.0,11.0,0.306,,42.0,RB,1999.0,"Western,Illinois","69,5",210.0,31.3,29.25,9.5,,4.82,,2.82,23 reps (225 lb),(N/A) (MPH),32.5,112.0,4.17,7.0
Aaron,Stecker,2008.0,9.0,,1.0,,,12.0,2.0,0.222,,12.0,RB,1999.0,"Western,Illinois","69,5",210.0,31.3,29.25,9.5,,4.82,,2.82,23 reps (225 lb),(N/A) (MPH),32.5,112.0,4.17,7.0
Aaron,Stecker,2009.0,5.0,,,,,14.0,1.0,0.2,,5.0,RB,1999.0,"Western,Illinois","69,5",210.0,31.3,29.25,9.5,,4.82,,2.82,23 reps (225 lb),(N/A) (MPH),32.5,112.0,4.17,7.0
Ben,Steele,2004.0,4.0,,,1.0,,27.0,2.0,0.5,,,TE,,,,,,,,,,,,,,,,,
Robert,Steele,1979.0,1.0,,,,,10.0,,,,,WR,,,,,,,,,,,,,,,,,
Anthony,Steels,1985.0,2.0,,,,,6.0,,,,,RB,,,,,,,,,,,,,,,,,
Anthony,Steels,1987.0,1.0,,,,,4.0,,,,,RB,,,,,,,,,,,,,,,,,
Milt,Stegall,1992.0,3.0,,1.0,,,13.0,2.0,0.667,,,WR,,,,,,,,,,,,,,,,,
Milt,Stegall,1993.0,1.0,,,,,8.0,,,,,WR,,,,,,,,,,,,,,,,,
Larry,Stegent,1971.0,1.0,,,,,,,,,,RB,,,,,,,,,,,,,,,,,
Greg,Stemrick,1976.0,1.0,,,,,10.0,,,,,DB,,,,,,,,,,,,,,,,,
Steve,Stenstrom,1999.0,1.0,,,,,9.0,,,,,QB,1995.0,Stanford,"73,9",199.0,26.24,31.5,9.0,,5.08,,2.96,(N/A) reps (225 lb),(N/A) (MPH),28.0,,4.03,
John,Stephens,1988.0,14.0,,,,,17.0,,,,,RB,1988.0,"Northwestern,State,LA","72,1",220.0,30.47,,8.5,,4.41,,2.59,23 reps (225 lb),(N/A) (MPH),35.5,116.0,4.22,
John,Stephens,1989.0,21.0,207.0,,,,37.0,,,,,RB,1988.0,"Northwestern,State,LA","72,1",220.0,30.47,,8.5,,4.41,,2.59,23 reps (225 lb),(N/A) (MPH),35.5,116.0,4.22,
John,Stephens,1990.0,28.0,196.0,1.0,,,43.0,,,,,RB,1988.0,"Northwestern,State,LA","72,1",220.0,30.47,,8.5,,4.41,,2.59,23 reps (225 lb),(N/A) (MPH),35.5,116.0,4.22,
John,Stephens,1991.0,16.0,119.0,,2.0,,24.0,4.0,0.25,,,RB,1988.0,"Northwestern,State,LA","72,1",220.0,30.47,,8.5,,4.41,,2.59,23 reps (225 lb),(N/A) (MPH),35.5,116.0,4.22,
John,Stephens,1992.0,21.0,161.0,,1.0,,32.0,6.0,0.28600000000000003,,,RB,1988.0,"Northwestern,State,LA","72,1",220.0,30.47,,8.5,,4.41,,2.59,23 reps (225 lb),(N/A) (MPH),35.5,116.0,4.22,
John,Stephens,1993.0,5.0,,,,,10.0,1.0,0.2,,,RB,1988.0,"Northwestern,State,LA","72,1",220.0,30.47,,8.5,,4.41,,2.59,23 reps (225 lb),(N/A) (MPH),35.5,116.0,4.22,
LaRod,Stephens,2009.0,10.0,,1.0,,,15.0,3.0,0.3,1.0,18.0,RB,,,,,,,,,,,,,,,,,
LaRod,Stephens,2010.0,16.0,111.0,,,,13.0,8.0,0.5,,23.0,RB,,,,,,,,,,,,,,,,,
LaRod,Stephens,2011.0,13.0,234.0,2.0,3.0,2.0,73.0,7.0,0.5379999999999999,,16.0,RB,,,,,,,,,,,,,,,,,
LaRod,Stephens,2012.0,17.0,106.0,,1.0,,24.0,5.0,0.294,,30.0,RB,,,,,,,,,,,,,,,,,
LaRod,Stephens,2013.0,2.0,,,,,7.0,,,,3.0,RB,,,,,,,,,,,,,,,,,
Leonard,Stephens,2002.0,1.0,,,,,13.0,1.0,,,,TE,,,,,,,,,,,,,,,,,
Travis,Stephens,2002.0,1.0,,,,,6.0,,,,,RB,2002.0,Tennessee,"68,1",194.0,30.12,29.75,8.75,,4.59,,2.65,15 reps (225 lb),(N/A) (MPH),32.0,121.0,,
Tremayne,Stephens,1998.0,2.0,,,,,5.0,1.0,0.5,,,RB,1998.0,"North,Carolina,State","70,8",205.0,29.45,32.88,10.0,,4.54,,2.66,14 reps (225 lb),(N/A) (MPH),40.0,121.0,4.0,7.19
Tremayne,Stephens,1999.0,18.0,133.0,1.0,1.0,,22.0,6.0,0.33299999999999996,,,RB,1998.0,"North,Carolina,State","70,8",205.0,29.45,32.88,10.0,,4.54,,2.66,14 reps (225 lb),(N/A) (MPH),40.0,121.0,4.0,7.19
Jack,Steptoe,1978.0,2.0,,1.0,,,35.0,,,,,WR,,,,,,,,,,,,,,,,,
Syndric,Steptoe,2008.0,19.0,182.0,,2.0,1.0,53.0,8.0,0.42100000000000004,1.0,40.0,WR,2007.0,Arizona,"68,63",194.0,29.66,31.38,10.0,,4.61,17.98,2.64,17 reps (225 lb),(N/A) (MPH),33.0,,,
Neal,Sterling,2016.0,12.0,110.0,,,,17.0,6.0,0.5,,16.0,TE,,,,,,,,,,,,,,,,,
Neal,Sterling,2017.0,6.0,,,1.0,,35.0,5.0,0.833,,12.0,TE,,,,,,,,,,,,,,,,,
Neal,Sterling,2018.0,6.0,,,,,12.0,2.0,0.33299999999999996,,8.0,TE,,,,,,,,,,,,,,,,,
Jace,Sternberger,2020.0,12.0,114.0,1.0,2.0,,27.0,6.0,0.5,,15.0,TE,2019.0,"Texas,A,M",76,251.0,31.29,32.13,9.75,77.25,4.75,,2.82,17 reps (225 lb),(N/A) (MPH),31.5,113.0,4.31,7.19
Craig,Stevens,2008.0,1.0,,,,,9.0,,,,2.0,TE,2008.0,California,"75,25",254.0,32.3,33.13,10.13,,4.67,,2.71,27 reps (225 lb),(N/A) (MPH),27.5,114.0,4.31,7.07
Craig,Stevens,2010.0,11.0,122.0,2.0,1.0,,28.0,6.0,0.545,,23.0,TE,2008.0,California,"75,25",254.0,32.3,33.13,10.13,,4.67,,2.71,27 reps (225 lb),(N/A) (MPH),27.5,114.0,4.31,7.07
Craig,Stevens,2011.0,9.0,166.0,1.0,3.0,1.0,58.0,6.0,0.667,,14.0,TE,2008.0,California,"75,25",254.0,32.3,33.13,10.13,,4.67,,2.71,27 reps (225 lb),(N/A) (MPH),27.5,114.0,4.31,7.07
Craig,Stevens,2012.0,23.0,275.0,1.0,2.0,1.0,46.0,14.0,0.609,2.0,34.0,TE,2008.0,California,"75,25",254.0,32.3,33.13,10.13,,4.67,,2.71,27 reps (225 lb),(N/A) (MPH),27.5,114.0,4.31,7.07
Craig,Stevens,2013.0,2.0,,,,,6.0,,,,6.0,TE,2008.0,California,"75,25",254.0,32.3,33.13,10.13,,4.67,,2.71,27 reps (225 lb),(N/A) (MPH),27.5,114.0,4.31,7.07
Craig,Stevens,2014.0,2.0,,,1.0,,20.0,1.0,0.5,,2.0,TE,2008.0,California,"75,25",254.0,32.3,33.13,10.13,,4.67,,2.71,27 reps (225 lb),(N/A) (MPH),27.5,114.0,4.31,7.07
Craig,Stevens,2015.0,12.0,121.0,2.0,3.0,,27.0,5.0,0.41700000000000004,,15.0,TE,2008.0,California,"75,25",254.0,32.3,33.13,10.13,,4.67,,2.71,27 reps (225 lb),(N/A) (MPH),27.5,114.0,4.31,7.07
Howard,Stevens,1973.0,4.0,,,,,,,,,,RB,,,,,,,,,,,,,,,,,
Howard,Stevens,1974.0,13.0,,,,,,,,,,RB,,,,,,,,,,,,,,,,,
Jerramy,Stevens,2002.0,26.0,252.0,3.0,2.0,,29.0,14.0,0.5379999999999999,1.0,,TE,,,,,,,,,,,,,,,,,
Jerramy,Stevens,2003.0,6.0,,,1.0,,26.0,3.0,0.5,,,TE,,,,,,,,,,,,,,,,,
Jerramy,Stevens,2004.0,31.0,349.0,3.0,5.0,,32.0,19.0,0.613,,,TE,,,,,,,,,,,,,,,,,
Jerramy,Stevens,2005.0,45.0,554.0,5.0,7.0,,35.0,31.0,0.6890000000000001,,,TE,,,,,,,,,,,,,,,,,
Jerramy,Stevens,2006.0,22.0,231.0,4.0,2.0,,26.0,12.0,0.545,1.0,48.0,TE,,,,,,,,,,,,,,,,,
Jerramy,Stevens,2007.0,18.0,189.0,4.0,5.0,,24.0,11.0,0.611,,21.0,TE,,,,,,,,,,,,,,,,,
Jerramy,Stevens,2008.0,36.0,397.0,2.0,6.0,,31.0,16.0,0.444,,59.0,TE,,,,,,,,,,,,,,,,,
Jerramy,Stevens,2009.0,15.0,130.0,1.0,,,17.0,6.0,0.4,,32.0,TE,,,,,,,,,,,,,,,,,
Jerramy,Stevens,2010.0,3.0,,,1.0,,22.0,2.0,0.667,,5.0,TE,,,,,,,,,,,,,,,,,
ArDarius,Stewart,2017.0,6.0,,,2.0,1.0,46.0,2.0,0.33299999999999996,,12.0,WR,2017.0,Alabama,"71,25",204.0,28.93,32.5,9.38,,4.49,,2.63,(N/A) reps (225 lb),(N/A) (MPH),34.0,,4.21,
James,Stewart,1995.0,21.0,190.0,1.0,2.0,,38.0,8.0,0.381,,,RB,1995.0,Tennessee,"73,4",222.0,29.67,32.75,8.88,,,,,26 reps (225 lb),(N/A) (MPH),38.0,123.0,4.09,
James,Stewart,1995.0,21.0,190.0,1.0,2.0,,38.0,8.0,0.381,,,RB,1995.0,Tennessee,"73,4",222.0,29.67,32.75,8.88,,,,,26 reps (225 lb),(N/A) (MPH),38.0,123.0,4.09,
James,Stewart,1995.0,1.0,,,,,3.0,,,,,RB,1995.0,Tennessee,"73,4",222.0,29.67,32.75,8.88,,,,,26 reps (225 lb),(N/A) (MPH),38.0,123.0,4.09,
James,Stewart,1995.0,1.0,,,,,3.0,,,,,RB,1995.0,Tennessee,"73,4",222.0,29.67,32.75,8.88,,,,,26 reps (225 lb),(N/A) (MPH),38.0,123.0,4.09,
James,Stewart,1996.0,30.0,177.0,2.0,3.0,,21.0,7.0,0.233,,,RB,1995.0,Tennessee,"73,4",222.0,29.67,32.75,8.88,,,,,26 reps (225 lb),(N/A) (MPH),38.0,123.0,4.09,
James,Stewart,1996.0,30.0,177.0,2.0,3.0,,21.0,7.0,0.233,,,RB,1995.0,Tennessee,"73,4",222.0,29.67,32.75,8.88,,,,,26 reps (225 lb),(N/A) (MPH),38.0,123.0,4.09,
James,Stewart,1997.0,41.0,336.0,1.0,4.0,1.0,40.0,15.0,0.366,,,RB,1995.0,Tennessee,"73,4",222.0,29.67,32.75,8.88,,,,,26 reps (225 lb),(N/A) (MPH),38.0,123.0,4.09,
James,Stewart,1997.0,41.0,336.0,1.0,4.0,1.0,40.0,15.0,0.366,,,RB,1995.0,Tennessee,"73,4",222.0,29.67,32.75,8.88,,,,,26 reps (225 lb),(N/A) (MPH),38.0,123.0,4.09,
James,Stewart,1998.0,6.0,,1.0,,,19.0,4.0,0.667,,,RB,1995.0,Tennessee,"73,4",222.0,29.67,32.75,8.88,,,,,26 reps (225 lb),(N/A) (MPH),38.0,123.0,4.09,
James,Stewart,1998.0,6.0,,1.0,,,19.0,4.0,0.667,,,RB,1995.0,Tennessee,"73,4",222.0,29.67,32.75,8.88,,,,,26 reps (225 lb),(N/A) (MPH),38.0,123.0,4.09,
James,Stewart,1999.0,21.0,108.0,,,,19.0,4.0,0.19,,,RB,1995.0,Tennessee,"73,4",222.0,29.67,32.75,8.88,,,,,26 reps (225 lb),(N/A) (MPH),38.0,123.0,4.09,
